,FX_MXN,FX_SGD,FX_ZAR,FX_INR,FX_BRL,FX_TRY
1996-07-24 00:00:00,-0.00122839590386,0.00107403363995,0.0018706386101,0.00156115616571,,
1996-07-25 00:00:00,0.00456762362365,0.000580172307362,-0.000277152044861,-0.00265105597937,,
1996-07-26 00:00:00,-0.000307265970574,-0.000690862733686,-0.0071087436532,0.0015592877157,,
1996-07-29 00:00:00,-8.81558212624e-05,0.000462493433841,0.0024522979473,-0.000941089172546,,
1996-07-30 00:00:00,0.00617709025734,0.000862849003938,-0.00284285828623,0.00155841843865,,
1996-07-31 00:00:00,-0.00240278997102,0.000722040566546,-0.00880609466328,0.0015603956511,,
1996-08-01 00:00:00,0.00509902230942,-0.000692133842186,0.000848364225414,0.00156302859302,,
1996-08-02 00:00:00,0.00450604937936,-0.00182042732002,0.00607733166695,0.00156501537036,,
1996-08-05 00:00:00,-2.65084151216e-05,0.000186381414345,0.00460326666641,-0.00375190017172,,
1996-08-06 00:00:00,0.00293674684915,-0.000902103981875,-0.00272344510673,0.000154599165876,,
1996-08-07 00:00:00,0.00461231649888,0.000366445190799,-0.00482022590431,0.00438660915667,,
1996-08-08 00:00:00,-0.00323932739655,-0.000975472437398,-0.00655162280383,-0.00823807009346,,
1996-08-09 00:00:00,0.0026817125016,0.00142447347008,-0.000898487499106,0.00155557176155,,
1996-08-12 00:00:00,0.00301139396474,0.000864461123273,-0.000707968901771,0.00327578558464,,
1996-08-13 00:00:00,0.00362221616999,0.000927009713598,0.00207931747929,0.000154924444951,,
1996-08-14 00:00:00,0.00108392124457,0.000573690520126,-0.00407742601207,0.000155033056543,,
1996-08-15 00:00:00,-0.00237289499968,-6.40095124496e-05,-0.00132998444815,0.000154707499618,,
1996-08-16 00:00:00,0.00477170407528,0.00227817412285,0.00251152448011,0.000154490554378,,
1996-08-19 00:00:00,0.00133257959227,-0.00118467095837,-0.00190691427114,0.000464122498854,,
1996-08-20 00:00:00,0.00162648299477,-0.000983271524854,-0.000342528297146,0.000154707499618,,
1996-08-21 00:00:00,-0.000584639531155,-0.000130957851567,0.00163033160203,0.00156180819525,,
1996-08-22 00:00:00,0.00222530006928,8.35776053074e-05,0.00196215562912,-0.00124933259294,,
1996-08-23 00:00:00,-0.000394887392265,0.000509132879502,0.00350829436247,0.000155575559297,,
1996-08-26 00:00:00,-0.00102117555295,0.0012459676276,0.00315104643,-0.000936538046286,,
1996-08-27 00:00:00,-0.0013020959994,0.000296807634425,0.00208302452524,-0.00124550625325,,
1996-08-28 00:00:00,0.00381302762143,0.00101000923779,0.0030861137225,0.00015535861368,,
1996-08-29 00:00:00,-0.0027860372836,-0.00076732158373,0.000868051512465,0.00155764480858,,
1996-08-30 00:00:00,-0.00842688970385,0.000155929461832,0.00475427572433,-0.000406197231412,,
1996-09-02 00:00:00,0.00764370906598,-0.000461225049325,0.00480696426958,0.000884347891034,,
1996-09-03 00:00:00,-0.00482402903562,-0.000418723982339,-0.00305060246121,0.000995497025378,,
1996-09-04 00:00:00,0.00387216898199,0.000291699230942,7.21936483705e-05,-0.00334352637304,,
1996-09-05 00:00:00,-0.00470517213677,5.85224373739e-06,-0.00237349937691,0.000153513885297,,
1996-09-06 00:00:00,0.00297082528069,0.000287919931793,-0.00148545293997,0.00295840663651,,
1996-09-09 00:00:00,0.00707787855429,-0.000567105357516,0.00343321645318,0.000459890821725,,
1996-09-10 00:00:00,0.00157700255912,0.000996052421105,0.000736057120981,0.000153188329361,,
1996-09-11 00:00:00,-0.00167284432396,-0.00326143109255,0.00252161461665,0.000152645829197,,
1996-09-12 00:00:00,0.00223650618346,0.000497924331633,-0.00393192678323,-0.00264494126032,,
1996-09-13 00:00:00,0.00403431225385,-0.000143627288052,0.000400225203589,0.00155372445155,,
1996-09-16 00:00:00,0.00165500259519,-0.00127605536745,0.00399457447577,0.000463471663134,,
1996-09-17 00:00:00,0.00150360530008,-0.000283931595723,0.00040188702517,0.000154273609233,,
1996-09-18 00:00:00,0.00290598270038,0.00305593905869,6.6391498426e-05,0.000153296940575,,
1996-09-19 00:00:00,-0.00129137449581,-0.000284008332585,0.00028917035978,0.000153079995948,,
1996-09-20 00:00:00,-0.00459393443172,-0.000424497081034,-0.00337838987963,0.000152754440294,,
1996-09-23 00:00:00,-0.00471533142635,0.000288999095821,-0.0010269871669,0.00186140911822,,
1996-09-24 00:00:00,0.00781663445673,-0.000352660308524,6.34888964119e-05,0.000151886385512,,
1996-09-25 00:00:00,0.00150103396905,-0.000703355807248,0.000509346798933,0.000154273609233,,
1996-09-26 00:00:00,-0.000621811308619,0.00036186863142,-0.00489445599344,0.000154490554378,,
1996-09-27 00:00:00,0.000501943549658,-0.000131779861806,0.000618619591612,0.000154490554378,,
1996-09-30 00:00:00,0.000462323925521,-0.000181938372819,0.000422519807567,0.000463797497628,,
1996-10-01 00:00:00,0.00308302649389,-0.000491736296475,0.000287912377838,0.000154599165876,,
1996-10-02 00:00:00,0.00236124992653,-0.000635137917923,0.00761765448689,0.00155939647975,,
1996-10-03 00:00:00,-0.00069478687028,-6.55284642368e-05,-0.00556338751081,0.000154924444951,,
1996-10-04 00:00:00,0.000232579789031,-0.00133887246959,-0.00180489597491,-0.00124768602374,,
1996-10-07 00:00:00,0.00219162383999,-0.000330138513047,0.00152957728197,-0.000233331078457,,
1996-10-08 00:00:00,-0.000514442755078,0.000506314690884,0.000510070811839,0.00113841848171,,
1996-10-09 00:00:00,-0.00523940332791,0.000508156275349,-0.000702133749516,-0.000124598863341,,
1996-10-10 00:00:00,-0.00435261171834,0.000222762078077,-0.00278577344172,-0.00375629055878,,
1996-10-11 00:00:00,-0.000437697544791,0.000293733895345,0.00249189228601,0.00408356478209,,
1996-10-14 00:00:00,-0.00612579373251,-0.000607825596188,0.0019753372325,0.000188169435798,,
1996-10-15 00:00:00,-0.00741333672902,-0.00161722661285,-0.00014959905125,0.000436728303564,,
1996-10-16 00:00:00,-0.00736155209351,-0.00126158295652,-0.00223586483944,-0.000544589500533,,
1996-10-17 00:00:00,0.00453869632568,-0.000269608819203,0.00183124596811,0.000857425572432,,
1996-10-18 00:00:00,0.00834128522858,-0.000834639219943,-0.00157196878492,-0.000684677631925,,
